customer_id,gender,age,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,contract,monthly_charges,total_charges,churn
d4034ac2-3257-49ad-9399-9af8524d4405,Male,67,4,No,No,Fiber optic,No internet service,Yes,No,No internet service,Two year,116.59,2308.36,Yes
4611e35c-6a7f-4756-8013-8fd929e13851,Female,32,39,Yes,No,Fiber optic,No,Yes,Yes,No,Two year,112.06,3905.94,No
f0baa112-c16e-46d5-92dd-28672cd51a80,Non-binary,31,38,Yes,No phone service,No,Yes,Yes,No internet service,No,Month-to-month,116.32,2167.06,No
ca5ba033-68e4-459c-a27a-5a3c37912833,Male,54,37,Yes,Yes,DSL,No,Yes,No,No internet service,Two year,67.06,2958.7,Yes
75721972-e563-421d-b8a6-714fce508f58,Female,53,9,No,No phone service,No,Yes,No internet service,No internet service,No,One year,98.88,3521.97,Yes
efefb8d6-bd9e-45a4-8abb-fd4c59fab8f7,Non-binary,31,71,No,Yes,DSL,No internet service,No internet service,No internet service,No internet service,Month-to-month,73.87,7230.79,No
0cfab66d-c622-43cf-931f-e820fe32f562,Male,59,45,No,No phone service,DSL,Yes,No internet service,,No,Two year,44.49,7709.91,No
eb089029-08f1-4c04-8631-a601871056ca,Male,31,21,Yes,No phone service,DSL,Yes,No,No,Yes,Two year,54.97,3620.12,No
408866fa-2cc3-4403-a778-7b474b6571c1,Non-binary,69,67,No,No phone service,No,No,No internet service,No internet service,Yes,One year,47.9,982.05,Yes
cbc49d1f-c8a7-49db-8409-61f80c297b31,Male,25,55,Yes,No phone service,Fiber optic,Yes,Yes,No,No,Month-to-month,68.05,8023.38,No
0d1144eb-5dd9-4845-8edf-c3dfcc18cae4,Male,40,31,Yes,No phone service,Fiber optic,No,Yes,No internet service,Yes,Two year,70.48,5932.27,Yes
86e08d1d-4977-4ad7-a86c-79da1c37cdcb,Non-binary,22,5,Yes,No phone service,DSL,No,No,,Yes,Two year,56.21,6927.5,No
abd29fde-99eb-4846-85b0-60a72f0cea4b,Non-binary,52,14,No,No,No,Yes,,No internet service,Yes,Month-to-month,31.64,7822.92,Yes
f55e83a7-b324-42d5-a811-4b4b168d1a65,Male,20,37,No,Yes,No,Yes,Yes,Yes,No,Two year,40.11,2268.91,Yes
27142a5e-85d6-498a-a305-575f3a142e4c,Non-binary,61,48,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Two year,35.67,1061.05,No
deac661f-3454-4610-9474-e0be6841f026,Male,58,65,Yes,Yes,No,Yes,No internet service,No,,One year,119.74,7463.222702844923,Yes
e75dc264-2510-4188-b3c0-6264f5a3ac52,Non-binary,66,52,No,No,DSL,No,No,Yes,No,Two year,110.04,6265.711255463726,Yes
4567f309-d8b4-451b-9ce0-45809a34abb9,Female,64,26,No,No phone service,Fiber optic,No internet service,Yes,Yes,No,Two year,90.12,42.1,Yes
46ed3057-3aea-480b-a29c-c2d84f7df7b1,Female,61,6,Yes,No phone service,No,No,Yes,No internet service,No,Month-to-month,85.96,3600.1,No
469678bf-68e0-4a49-bcd8-90f7f3b548b1,Female,53,22,No,No phone service,Fiber optic,No,No internet service,No,No internet service,One year,59.35,3474.47,No
589160b9-b08f-40d1-b69c-be8d274ef144,Non-binary,39,3,No,No,No,Yes,Yes,No internet service,Yes,One year,126.47,6062.78,No
720f00db-43d5-4276-b50e-9c3cdaee437b,Non-binary,42,56,No,Yes,Fiber optic,Yes,No internet service,Yes,No,Month-to-month,38.46,8498.04,Yes
46f7230a-d159-428d-b4f1-2b6ce8f43a76,Female,64,39,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,Yes,One year,59.02,6065.04,Yes
02903297-43af-4e3a-b6e0-134401141c91,Female,55,47,Yes,No phone service,DSL,Yes,No internet service,Yes,Yes,One year,92.76,1103.67,No
ec1f0bca-971c-4986-bb6b-933d6cab95a5,Male,45,34,Yes,No,DSL,No internet service,No,Yes,No internet service,Two year,99.32,631.62,No
83e3b9ee-99b7-43ce-8f2d-1697e852c782,Female,26,10,Yes,Yes,DSL,Yes,No internet service,Yes,Yes,Month-to-month,109.06,819.45,Yes
40f58a51-60c4-4b0e-8108-2cab0c1b6101,Non-binary,49,30,No,No,DSL,Yes,No,Yes,No,Two year,67.08,4255.4,Yes
38da87e6-4ecb-4d0e-9dd7-0e6089dc8cb0,Male,38,8,No,Yes,DSL,Yes,No,No internet service,Yes,Two year,65.18,6783.94,No
42458888-5f66-4c43-bc86-79eac8cf6828,Male,53,3,No,Yes,No,No internet service,No internet service,No,No,Two year,52.96,5520.37,Yes
a0d00492-6caa-4248-b85a-2695b6d85179,Female,27,20,No,No phone service,No,No internet service,Yes,No internet service,No internet service,Two year,66.95,2173.23,No
7443c705-611b-4bef-a3de-bc92b25fa697,Non-binary,29,47,No,No phone service,DSL,No internet service,Yes,No,No internet service,Month-to-month,31.49,2419.81,Yes
522f9c4c-debd-4556-bdfd-1664b03abeb4,Non-binary,39,12,No,No,No,No,No internet service,Yes,No internet service,Two year,94.89,6204.43,Yes
905d194c-0b94-4c2b-96c3-a39966683bfb,Non-binary,50,50,Yes,Yes,No,Yes,Yes,No internet service,No,Month-to-month,60.11,5169.93,No
8f9adf0a-4984-4fda-a965-33287fa1fbb4,Male,51,70,Yes,No,DSL,No,No internet service,No,Yes,One year,104.32,8057.7,No
2563d7ed-b1c1-48aa-a484-cb0aff984c4c,Non-binary,19,60,No,No phone service,Fiber optic,Yes,No internet service,Yes,No,Month-to-month,113.97,5151.6,No
173ffc23-91be-4afb-bdd0-d8af1a0b5fa0,Non-binary,27,28,No,No,Fiber optic,No internet service,No,Yes,No,One year,43.39,6251.95,No
3255c5ed-5705-4685-b5da-6c5e4ede6c48,Female,22,67,Yes,No phone service,DSL,No,No,No,Yes,Month-to-month,78.58,1145.34,No
3b709810-b761-46f3-b2f7-cd29b86b79a2,Male,36,8,No,No phone service,No,Yes,No internet service,Yes,No,One year,111.38,2386.74,Yes
7b29bd35-bac7-4b80-99a4-bc8b59fe5ce2,Female,41,62,Yes,No,Fiber optic,Yes,No,No,No internet service,One year,52.92,2413.53,Yes
50b4ac40-61c2-40f8-bfe2-3f303671bce3,Female,43,5,Yes,No,DSL,Yes,Yes,Yes,No,Two year,78.33,38.46,Yes
04956bb0-6eb6-4c0b-958d-ba59a8e27cd9,Male,48,46,Yes,No,DSL,No internet service,Yes,Yes,Yes,Two year,77.75,215.42,No
e46a4104-42d2-4899-814f-f557eb6a25c2,Male,54,71,No,No phone service,No,No,No,No internet service,Yes,Two year,73.26,6115.806876271285,No
aa86edc6-6b56-468a-80f9-5c92b82a6e7b,Non-binary,46,27,Yes,Yes,Fiber optic,No internet service,No,Yes,No,Month-to-month,116.18,3409.43,Yes
022e257c-597f-44e5-9daf-53565405a546,Non-binary,58,53,Yes,No,No,No,No,Yes,No internet service,Month-to-month,100.77,4762.58,Yes
de0d4ee9-44f0-46b5-aa16-59a4b154fb7a,Male,61,23,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,One year,97.35,2585.19,No
5edb6b45-4e25-4b98-9afa-068a8791d4f0,Female,56,65,No,No phone service,DSL,Yes,No,No,No,Two year,58.95,4657.89,Yes
e54b8af6-66a2-4bea-9aa1-7f39b4199f3a,Male,56,32,Yes,Yes,No,No,Yes,No internet service,Yes,One year,113.14,6120.34,Yes
4b7c26fb-0c59-4e0d-be44-8eefa9479ced,Male,39,47,No,No phone service,No,No internet service,Yes,Yes,Yes,Month-to-month,84.94,4925.32,No
bc4df77a-cdad-43a1-a374-86b8e47e1418,Female,21,47,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,Yes,Month-to-month,118.3,6581.92,Yes
59c95533-ff70-4993-a694-5134f80554ad,Non-binary,70,29,Yes,Yes,Fiber optic,No internet service,No,No internet service,Yes,One year,36.95,2631.23,No
f0a1ae27-2f19-488f-ad67-95ec6515da7b,Male,70,64,Yes,No phone service,No,Yes,No,No,Yes,Month-to-month,87.32,9213.52,Yes
820aa37c-830c-4083-af8e-725d5490ef23,Female,47,10,No,No phone service,DSL,Yes,No internet service,Yes,No internet service,One year,33.15,6461.54,Yes
9a897b46-5c73-44d3-bf12-4eb1a98d1873,Non-binary,30,65,Yes,No,Fiber optic,No internet service,No,Yes,No internet service,Two year,79.62,4535.89,No
31df2ee6-0334-4c6c-984e-f7caace60d09,Male,23,69,Yes,No phone service,No,,No internet service,No internet service,Yes,Two year,100.17,4084.91,No
8005141d-ff66-49e1-902a-bc1bd420947a,Non-binary,48,26,No,No phone service,Fiber optic,No internet service,Yes,No internet service,No internet service,One year,129.06,2947.977451063159,Yes
c2e4a096-e0bd-42b5-b495-f59b7af1429c,Male,29,68,Yes,No,DSL,No internet service,No internet service,No,No,Month-to-month,49.43,576.98,Yes
9dfb8074-c086-4a95-ad83-d491e897bcef,Non-binary,68,42,No,Yes,No,No,No,No internet service,No internet service,Month-to-month,122.16,9075.17,No
4cced007-4a23-48ce-9a39-6634ac401abb,Non-binary,40,34,Yes,Yes,No,,No,No,Yes,Two year,33.72,802.61,No
f111593c-cd8f-47eb-8ae0-93e0b1d6f2cc,Female,36,13,No,No phone service,Fiber optic,Yes,,No internet service,No internet service,Month-to-month,119.09,3814.14,No
fa48a4ce-a07f-47f1-bba4-ded1acf26a93,Female,21,8,No,No phone service,Fiber optic,No,Yes,No,No internet service,One year,37.02,3699.87,Yes
574be1f2-d2d5-44d6-8255-b9dd761924c3,Male,19,61,No,No,No,Yes,Yes,No,Yes,Two year,35.78,1779.62,No
7a6ea876-166b-445f-9f49-07127bfb6ede,Male,56,21,Yes,No,No,No,No,No,No,Two year,107.8,8514.82,No
7559bb6d-bc4b-4d2c-816b-923125fe69b5,Male,22,4,Yes,No phone service,No,Yes,No internet service,Yes,No,One year,70.99,5282.79,Yes
a827cc5d-fea0-41ae-93a5-4b53dda3c767,Non-binary,23,2,Yes,No phone service,DSL,No internet service,No,No,No internet service,Two year,59.11,6683.1,No
22a6bf7b-1c53-47fb-a626-3cf6afe36102,Non-binary,51,51,Yes,Yes,No,No internet service,Yes,No internet service,No,One year,51.86,8989.19,Yes
daa53e63-7902-4577-a855-791f0be7761a,Male,24,67,No,No phone service,No,No,Yes,No internet service,Yes,One year,50.42,4599.83,No
88e01103-8ebe-4456-8d67-b9ff47f1f4e3,Female,70,4,Yes,Yes,DSL,No internet service,,,Yes,One year,74.42,7481.63,Yes
3a32ac04-332b-4d3d-9337-ef5a7fb63f90,Non-binary,29,2,No,No phone service,No,No,No,,No internet service,Month-to-month,124.27,7704.05,No
5026943b-efdc-4236-9fb7-26ddad6fa431,Female,51,45,Yes,No phone service,Fiber optic,No internet service,No,No,No,One year,114.37,181.65,No
13add6ee-b6f2-4b33-be15-51397ff95584,Non-binary,22,58,Yes,Yes,DSL,No internet service,No,No,No internet service,Two year,101.27,7470.22,Yes
26b0bfee-f498-436e-9ac6-357fd5cee562,Female,25,2,Yes,No,DSL,Yes,Yes,No,Yes,Two year,97.07,4448.85,No
8f066239-51a8-43fd-87e2-5430be53acae,Non-binary,63,57,Yes,No,DSL,No internet service,Yes,No internet service,Yes,One year,31.13,5326.15,No
ab14c393-42da-45d2-893f-f4e8a76691f9,Female,51,70,No,Yes,Fiber optic,No,No,Yes,No internet service,One year,59.46,3200.12,Yes
61e3ffe0-56e6-4914-9635-fa3248c95c3e,Female,49,47,No,Yes,No,Yes,No,No internet service,Yes,One year,94.2,674.47,No
ff70be4e-4199-4004-9ca0-9674bd848f52,Male,26,11,Yes,No phone service,DSL,No internet service,No internet service,No,Yes,Month-to-month,118.7,189.01,Yes
f773967f-b8fb-4c95-9f20-e6d25c7cdbff,Male,19,48,No,No phone service,DSL,Yes,Yes,Yes,Yes,Two year,77.17,7928.4,No
5fb60604-47b0-4900-81f2-4dea41463b34,Male,37,53,No,No,DSL,No,No internet service,Yes,No,Two year,42.66,2961.76,No
0f95d9b7-1c27-4c7b-a78b-6f15c0f0eaa2,Female,61,26,Yes,No phone service,DSL,Yes,No,No,Yes,Two year,30.37,5799.64,Yes
729126ed-2d52-4b14-9b7c-eabd58f9e915,Female,44,59,No,No,No,,No,No internet service,Yes,Two year,81.6,1438.34,Yes
2a0b9c3a-2537-46d5-8514-3ef8239ae87e,Male,34,15,Yes,Yes,DSL,No,No internet service,No internet service,No internet service,Two year,33.44,7601.41,Yes
1d5495d0-5a60-4b9e-b186-2bb7c39684f7,Female,55,35,Yes,Yes,DSL,Yes,No,No internet service,No internet service,Month-to-month,61.32,2101.487430367668,No
78b6e771-ef1d-42cc-a091-aee80fcd5ece,Female,60,65,No,Yes,No,Yes,No internet service,Yes,No,Month-to-month,95.24,2636.99,Yes
f70ecb30-68bf-4046-affb-12f629e8e428,Male,42,42,Yes,Yes,DSL,No internet service,No internet service,No,No,One year,70.89,201.39,Yes
83ff6f59-8ce6-491b-a3d0-85845edfb687,Non-binary,39,53,No,Yes,No,No internet service,Yes,Yes,Yes,Month-to-month,39.83,8599.84,Yes
a343ea24-b874-41ee-9c8a-a48ab7b73a20,Non-binary,24,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,32.94,2148.24,Yes
82db05e9-7a14-4632-b728-e5b58a583aba,Female,20,57,No,No phone service,No,No internet service,No internet service,No internet service,No,Month-to-month,80.11,820.49,Yes
823f93eb-7300-458c-a23b-5a61e8e9ebe1,Female,26,3,Yes,Yes,DSL,Yes,Yes,Yes,No,Month-to-month,115.9,3740.44,No
a2f8a207-5695-4226-9852-51c44706a2f0,Non-binary,68,59,No,Yes,Fiber optic,No internet service,No,No internet service,No,One year,111.64,268.15,Yes
777ef6ba-ca14-49bc-9ccf-f1f1f6da65da,Non-binary,24,48,Yes,No phone service,No,No internet service,Yes,Yes,No,One year,76.5,2852.63,No
05005abe-918b-4a4e-bbd8-419d639a55a9,Male,58,18,Yes,Yes,No,No,Yes,Yes,Yes,One year,118.81,4242.48,Yes
edad30e9-98a2-4bb7-98d1-0e24e5938477,Female,66,59,No,No phone service,DSL,No internet service,No,No,No,One year,32.12,3043.73,Yes
a3d5c322-e3a1-4d18-beee-e0fbcc7f176c,Non-binary,30,23,No,No phone service,DSL,No,No internet service,Yes,Yes,Month-to-month,46.39,8950.81,No
a06cbe6c-e776-44ad-aea4-60810029e8c1,Non-binary,32,72,Yes,No phone service,No,Yes,Yes,No,No internet service,One year,121.7,8712.98,No
e581a525-63df-458c-b58d-968ec3c33402,Female,39,51,Yes,Yes,DSL,No internet service,Yes,No internet service,,One year,91.07,9062.14,Yes
2cd26d0d-12fc-434c-b40f-fc8e0ae0062b,Male,25,25,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,Yes,Two year,101.88,2062.2,Yes
a97c2c25-a4fb-4d0e-b7af-285ec67f266a,Female,46,7,Yes,No,DSL,Yes,Yes,No internet service,No,Two year,95.85,7692.15,Yes
42fa5112-4bf2-4e8e-9fa2-c687662da124,Male,44,71,Yes,No phone service,No,No internet service,No,Yes,No,One year,81.96,6334.53,Yes
de65071a-69d9-486c-a072-eb5fd202f6a7,Non-binary,61,45,Yes,No,Fiber optic,Yes,Yes,Yes,No,Month-to-month,47.37,5182.39,Yes
d0c0d638-fd32-41c6-b8c2-cc00580897ad,Male,54,32,Yes,Yes,DSL,Yes,No,No,No,Month-to-month,61.19,6358.07,Yes
9ceccc31-691c-4b0a-8b3a-b21526bc3299,Male,19,64,No,Yes,No,Yes,No internet service,No internet service,No internet service,One year,75.03,6228.4,No
a6fe67bb-15f9-4b84-94b1-f58bea9cedbd,Male,30,63,No,No phone service,DSL,No internet service,No,,No,Two year,64.61,1729.62,No
8be83142-132e-4fe3-ab9e-8111580f20bb,Non-binary,40,4,No,Yes,DSL,No internet service,No,No,No internet service,Month-to-month,62.8,7042.78,No
f4cc372c-35c3-40a3-b860-4ae3fac8f615,Male,62,18,Yes,No,Fiber optic,No,Yes,Yes,No internet service,Two year,54.24,9172.56,Yes
e399244f-c050-448b-84bd-c9c1887a1436,Male,33,65,Yes,Yes,Fiber optic,No,,No,No internet service,Month-to-month,62.95,8675.72,No
0eb5bde5-bccc-459a-9d7c-3cd9486bd887,Female,26,70,No,Yes,Fiber optic,No,,No internet service,No internet service,Month-to-month,122.01,9074.95,Yes
b09f0910-2a1c-4cfb-873f-0d144b4ef8b9,Male,27,34,No,Yes,DSL,No,No internet service,No,No,One year,53.61,2835.73,No
42659950-b968-4366-b0ba-604f65038fde,Female,67,18,Yes,Yes,No,Yes,No internet service,No internet service,No internet service,Two year,45.63,778.4628352585962,Yes
e6863812-d487-4d8d-ad5b-cc7c1600298f,Male,18,23,Yes,No,Fiber optic,No,,Yes,No,One year,58.42,6564.96,No
6fcc400e-a80f-4e92-9cd9-6178d081aac5,Female,46,32,No,Yes,No,No internet service,No internet service,No internet service,Yes,Month-to-month,66.06,1238.7,Yes
00e779fb-0f4a-4744-bdab-423f6b3c2d09,Non-binary,53,30,Yes,No phone service,No,No,No internet service,No internet service,No,Two year,68.71,1540.83,Yes
a6c7d748-6faa-4b7d-912d-6f102d44886c,Male,31,28,Yes,No,Fiber optic,,No,No,Yes,Two year,103.23,2362.51,No
112dd16a-a7c4-4a25-b1a4-fd352df63527,Non-binary,34,11,No,No,Fiber optic,No,Yes,Yes,No internet service,Two year,114.02,7135.64,Yes
fd386598-eca0-406e-a00d-ea12ac28a35a,Non-binary,57,2,No,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,Month-to-month,78.5,7462.18,No
4973ad59-8479-41f8-82a1-79fceeb3d4f3,Male,56,59,Yes,No,No,No,No,No internet service,Yes,Two year,100.21,5847.57,No
1936fcab-f576-48d6-b1ef-6f5002b4caed,Male,41,72,No,Yes,Fiber optic,Yes,No,No,Yes,Month-to-month,72.17,8473.64,Yes
b28efaae-9dd5-4a8a-8b38-e09ceab386f8,Male,63,42,Yes,No,No,No internet service,Yes,No,Yes,One year,114.36,1210.27,No
96b9cef9-0208-4f24-80cb-199ddf68a46d,Male,57,71,Yes,No phone service,DSL,Yes,Yes,Yes,No internet service,Two year,65.97,5720.15,Yes
e8f26c99-8be3-4f2d-9a2e-4ef0897841e8,Non-binary,44,30,No,No phone service,No,Yes,Yes,Yes,No internet service,One year,121.45,8439.11,Yes
8c21e225-6aae-42c8-b1c3-e8a3bd318566,Non-binary,65,22,Yes,No,No,No,,Yes,No,One year,41.98,8535.32,No
5d5dd996-d0b5-48a9-a8b3-434a9a0db77a,Female,49,18,No,Yes,DSL,Yes,Yes,Yes,No internet service,One year,114.46,1174.34,Yes
167b7eca-877c-4ac2-8e90-781d06befa91,Female,49,34,Yes,Yes,Fiber optic,No,No,Yes,No,One year,104.6,6847.25,Yes
2c2b2ec0-9fd5-4019-acf2-d952cc6364f4,Female,26,63,Yes,No phone service,No,No,Yes,No internet service,No internet service,Month-to-month,55.07,3406.5894071849893,Yes
b6cf6ddb-3c65-459d-9267-42e5b038b67f,Female,38,43,Yes,No,No,Yes,No,No,Yes,One year,92.15,414.51,No
9749ea9a-7084-4485-98b2-7d255427300e,Female,30,37,Yes,No phone service,Fiber optic,No,Yes,No internet service,No,Month-to-month,112.15,9351.71,No
64e215c9-8d20-47cb-b00c-fc6be2f9a4b9,Non-binary,55,48,Yes,No,Fiber optic,No internet service,No,Yes,No internet service,One year,116.92,1945.04,Yes
dc0147e0-4f1e-4b51-8119-63a974ca6bce,Non-binary,36,16,No,Yes,DSL,No,No internet service,Yes,Yes,One year,63.65,8924.27,Yes
d0851201-8fe1-4351-956b-ecec3da49ba2,Male,35,49,Yes,Yes,No,No internet service,No,Yes,Yes,Month-to-month,51.32,5625.8,Yes
d93cf5cd-3b92-4d94-91dd-6f4e455b8de0,Female,58,56,No,No,No,No internet service,No internet service,Yes,No,Two year,59.66,6043.87,No
1605ecf0-5a5f-4705-b198-f40c75b23817,Male,53,35,No,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,Two year,61.13,3599.81,Yes
b4c388df-bc3b-431d-801c-d503216f9042,Female,67,3,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No internet service,One year,108.83,7350.31,Yes
cebe6aa2-bf75-446b-9b65-e3b8a4d88dcb,Non-binary,46,1,Yes,No phone service,DSL,No,No internet service,No,No,One year,60.62,3520.78,No
2ef5c96d-8045-49dd-a84e-e93c584bb1ce,Non-binary,66,61,Yes,Yes,DSL,No internet service,No internet service,Yes,Yes,One year,85.78,790.88,No
079ab388-2ee8-4bf8-9798-a02c5e3a40e6,Non-binary,52,65,No,No phone service,DSL,Yes,No,No,Yes,Month-to-month,95.75,1984.9,Yes
0f0bd38e-d3b5-4405-a76a-661665633e3b,Non-binary,37,36,No,No phone service,DSL,No internet service,Yes,No,No,Month-to-month,115.76,7819.18,Yes
630a17e8-8557-48a9-b40e-0bdbfbee042e,Female,54,49,No,No phone service,Fiber optic,Yes,No internet service,,Yes,Two year,103.43,391.0,Yes
2ac99150-75fa-47cf-b06f-511c6f6b8fb0,Non-binary,46,49,Yes,Yes,DSL,No,Yes,No,No,One year,112.35,6436.334656464431,Yes
d19235dc-7387-4261-b63e-6de74ab5cc51,Male,69,9,No,Yes,DSL,Yes,Yes,No,No,Month-to-month,61.96,4563.25,No
025f8a39-99e4-4409-a31e-449ad3a380aa,Female,26,7,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No internet service,Two year,111.62,2586.54,Yes
ce6af61e-e87f-48c1-9577-879ed0ca323e,Non-binary,23,72,Yes,No,Fiber optic,Yes,Yes,No,No internet service,Month-to-month,55.03,2256.28,No
0fae9bb8-4330-4f93-9953-5c49ebe72ab3,Female,68,42,No,Yes,DSL,No internet service,No,No internet service,Yes,Month-to-month,124.08,3946.09,Yes
b3b73a5e-cdc7-4779-a58f-7faa814b8a29,Female,55,17,Yes,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,94.29,2739.65,No
e442d828-e6a0-41a1-835f-343542c21d67,Non-binary,35,19,Yes,No,DSL,No internet service,No,No internet service,Yes,Two year,49.94,4290.7,Yes
74561f1b-f4c7-46a3-a612-713c5cf930d7,Male,51,44,No,No phone service,No,Yes,Yes,No,No internet service,Two year,123.46,8052.84,No
c256c138-b01e-4395-bb75-cd9951f97fe2,Male,33,32,No,Yes,Fiber optic,Yes,No,,No internet service,Month-to-month,44.87,219.94,No
932995ec-a094-421a-9a7a-0058a1179fa2,Male,46,41,No,No,Fiber optic,No internet service,Yes,,No,Two year,35.72,3813.69,Yes
8d5ca970-d01b-4221-8eeb-f2190a3bcc94,Female,58,20,No,No phone service,No,No,,No internet service,Yes,Two year,109.47,871.58,No
787398ce-6c48-46b3-836e-1c72cb26b6d7,Male,46,42,Yes,Yes,Fiber optic,Yes,No internet service,No,No,Month-to-month,33.42,5216.99,Yes
91709b78-820e-47c2-8e6f-cfd18284b5e8,Male,46,18,Yes,No,Fiber optic,No,No internet service,,No,One year,60.19,4453.64,Yes
7935d1f5-823e-4e16-9e57-e0dd58413ab7,Male,70,68,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,One year,38.13,8156.45,Yes
e7375d36-4752-4ece-b93f-ff76b5d7bc99,Non-binary,20,9,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,Two year,123.86,2228.07,No
39ca681a-2eb5-462e-9365-cb47d447c0e6,Non-binary,42,34,Yes,Yes,DSL,No,No internet service,No internet service,Yes,Two year,68.15,2552.11,Yes
e32c6a34-60a7-45b6-8fc9-d1b9242f760e,Non-binary,53,7,Yes,No,Fiber optic,No,No internet service,No,,Month-to-month,80.56,3026.86,No
1d4fc16c-ed6d-40f1-b919-faed21ccc722,Non-binary,52,34,Yes,No,DSL,No,No,No,Yes,One year,86.02,1656.4,No
a1fbc4d5-8e7c-4f6f-bd09-110256788a75,Male,61,61,No,Yes,No,No,Yes,No internet service,Yes,Month-to-month,87.25,5044.167529396041,Yes
2535d559-51f7-43a5-8c77-08eae583ae4a,Female,60,31,No,No phone service,No,Yes,No,No,Yes,Two year,103.04,2064.13,No
5cffa1c2-90ae-4271-acbd-6f843308b0ad,Male,64,64,Yes,Yes,No,Yes,No,No internet service,No,Two year,93.25,1170.06,Yes
a77c4f91-d507-412a-ac3c-89973206b39c,Non-binary,49,50,Yes,No phone service,Fiber optic,No internet service,No,No,No internet service,Month-to-month,125.84,115.25,Yes
57d7339e-ba6d-48ba-917c-f401f6a0a2e8,Non-binary,57,33,Yes,Yes,No,Yes,No,No internet service,No,One year,101.22,1371.33,Yes
536d1b57-a985-4f0e-a950-e3bb7a51da43,Non-binary,54,6,No,Yes,No,Yes,No,Yes,Yes,Two year,60.56,9263.95,No
97d6a9f2-edff-443b-b7a2-1ea919b55b47,Female,25,12,Yes,No phone service,DSL,No,No internet service,Yes,Yes,Month-to-month,115.75,817.61,No
2e1c961e-b47e-4f68-b1cd-e94796aa6e3e,Non-binary,64,6,No,No phone service,No,Yes,No internet service,No,No internet service,Two year,57.24,7957.45,Yes
fa948838-cdf3-45e2-805e-42567feb930d,Male,70,38,No,No phone service,DSL,No internet service,No,,No,Two year,115.54,4339.08,Yes
99dacaef-8016-4b5b-a973-218a1afc089e,Non-binary,43,48,Yes,Yes,DSL,,Yes,Yes,Yes,One year,49.04,2801.31,No
67391504-1934-4778-ab36-04ed42a3de4f,Female,58,5,Yes,No,DSL,No,No internet service,Yes,Yes,One year,72.78,4474.82,Yes
cadb3c8e-fb79-4548-838f-ee5fb1443b3e,Female,20,26,Yes,No phone service,DSL,Yes,No internet service,Yes,No internet service,Month-to-month,109.66,6624.2,Yes
